emissions_id,actor_id,year,total_emissions,datasource_id
IEA_GHG_energy:AE:1971,AE,1971,38509210,IEA:GHG_energy_highlights:2022
IEA_GHG_energy:AE:1972,AE,1972,43375338,IEA:GHG_energy_highlights:2022
IEA_GHG_energy:AE:1973,AE,1973,50161537,IEA:GHG_energy_highlights:2022
IEA_GHG_energy:AE:1974,AE,1974,55036301,IEA:GHG_energy_highlights:2022
IEA_GHG_energy:AE:1975,AE,1975,60430388,IEA:GHG_energy_highlights:2022
IEA_GHG_energy:AE:1976,AE,1976,71184464,IEA:GHG_energy_highlights:2022
IEA_GHG_energy:AE:1977,AE,1977,72780217,IEA:GHG_energy_highlights:2022
IEA_GHG_energy:AE:1978,AE,1978,62298221,IEA:GHG_energy_highlights:2022
IEA_GHG_energy:AE:1979,AE,1979,62655070,IEA:GHG_energy_highlights:2022
IEA_GHG_energy:AE:1980,AE,1980,64449015,IEA:GHG_energy_highlights:2022
IEA_GHG_energy:AE:1981,AE,1981,54631854,IEA:GHG_energy_highlights:2022
IEA_GHG_energy:AE:1982,AE,1982,49346562,IEA:GHG_energy_highlights:2022
IEA_GHG_energy:AE:1983,AE,1983,51346930,IEA:GHG_energy_highlights:2022
IEA_GHG_energy:AE:1984,AE,1984,65713405,IEA:GHG_energy_highlights:2022
IEA_GHG_energy:AE:1985,AE,1985,66478300,IEA:GHG_energy_highlights:2022
IEA_GHG_energy:AE:1986,AE,1986,64343066,IEA:GHG_energy_highlights:2022
IEA_GHG_energy:AE:1987,AE,1987,66042715,IEA:GHG_energy_highlights:2022
IEA_GHG_energy:AE:1988,AE,1988,65146640,IEA:GHG_energy_highlights:2022
IEA_GHG_energy:AE:1989,AE,1989,72839009,IEA:GHG_energy_highlights:2022
IEA_GHG_energy:AE:1990,AE,1990,73483186,IEA:GHG_energy_highlights:2022
IEA_GHG_energy:AE:1991,AE,1991,81633931,IEA:GHG_energy_highlights:2022
IEA_GHG_energy:AE:1992,AE,1992,79266989,IEA:GHG_energy_highlights:2022
IEA_GHG_energy:AE:1993,AE,1993,83196767,IEA:GHG_energy_highlights:2022
IEA_GHG_energy:AE:1994,AE,1994,91272013,IEA:GHG_energy_highlights:2022
IEA_GHG_energy:AE:1995,AE,1995,95789182,IEA:GHG_energy_highlights:2022
IEA_GHG_energy:AE:1996,AE,1996,100019155,IEA:GHG_energy_highlights:2022
IEA_GHG_energy:AE:1997,AE,1997,103488912,IEA:GHG_energy_highlights:2022
IEA_GHG_energy:AE:1998,AE,1998,104772172,IEA:GHG_energy_highlights:2022
IEA_GHG_energy:AE:1999,AE,1999,105909404,IEA:GHG_energy_highlights:2022
IEA_GHG_energy:AE:2000,AE,2000,106739753,IEA:GHG_energy_highlights:2022
IEA_GHG_energy:AE:2001,AE,2001,119529865,IEA:GHG_energy_highlights:2022
IEA_GHG_energy:AE:2002,AE,2002,119801376,IEA:GHG_energy_highlights:2022
IEA_GHG_energy:AE:2003,AE,2003,126589423,IEA:GHG_energy_highlights:2022
IEA_GHG_energy:AE:2004,AE,2004,133285420,IEA:GHG_energy_highlights:2022
IEA_GHG_energy:AE:2005,AE,2005,141059835,IEA:GHG_energy_highlights:2022
IEA_GHG_energy:AE:2006,AE,2006,146358143,IEA:GHG_energy_highlights:2022
IEA_GHG_energy:AE:2007,AE,2007,154979002,IEA:GHG_energy_highlights:2022
IEA_GHG_energy:AE:2008,AE,2008,177765854,IEA:GHG_energy_highlights:2022
IEA_GHG_energy:AE:2009,AE,2009,177493953,IEA:GHG_energy_highlights:2022
IEA_GHG_energy:AE:2010,AE,2010,184764781,IEA:GHG_energy_highlights:2022
IEA_GHG_energy:AE:2011,AE,2011,191883928,IEA:GHG_energy_highlights:2022
IEA_GHG_energy:AE:2012,AE,2012,202593592,IEA:GHG_energy_highlights:2022
IEA_GHG_energy:AE:2013,AE,2013,213048759,IEA:GHG_energy_highlights:2022
IEA_GHG_energy:AE:2014,AE,2014,212759708,IEA:GHG_energy_highlights:2022
IEA_GHG_energy:AE:2015,AE,2015,223624782,IEA:GHG_energy_highlights:2022
IEA_GHG_energy:AE:2016,AE,2016,231234390,IEA:GHG_energy_highlights:2022
IEA_GHG_energy:AE:2017,AE,2017,220878519,IEA:GHG_energy_highlights:2022
IEA_GHG_energy:AE:2018,AE,2018,203062178,IEA:GHG_energy_highlights:2022
IEA_GHG_energy:AE:2019,AE,2019,216761937,IEA:GHG_energy_highlights:2022
IEA_GHG_energy:AE:2020,AE,2020,217433482,IEA:GHG_energy_highlights:2022
IEA_GHG_energy:AO:1971,AO,1971,6083512,IEA:GHG_energy_highlights:2022
IEA_GHG_energy:AO:1972,AO,1972,7646222,IEA:GHG_energy_highlights:2022
IEA_GHG_energy:AO:1973,AO,1973,8195891,IEA:GHG_energy_highlights:2022
IEA_GHG_energy:AO:1974,AO,1974,8886588,IEA:GHG_energy_highlights:2022
IEA_GHG_energy:AO:1975,AO,1975,9027178,IEA:GHG_energy_highlights:2022
IEA_GHG_energy:AO:1976,AO,1976,7466321,IEA:GHG_energy_highlights:2022
IEA_GHG_energy:AO:1977,AO,1977,9727409,IEA:GHG_energy_highlights:2022
IEA_GHG_energy:AO:1978,AO,1978,9205222,IEA:GHG_energy_highlights:2022
IEA_GHG_energy:AO:1979,AO,1979,9402888,IEA:GHG_energy_highlights:2022
IEA_GHG_energy:AO:1980,AO,1980,9140707,IEA:GHG_energy_highlights:2022
IEA_GHG_energy:AO:1981,AO,1981,8713329,IEA:GHG_energy_highlights:2022
