actor_id,identifier,namespace,datasource_id
ECCC:GHGRP:10001,ECCC_GHGRP10001,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10003,ECCC_GHGRP10003,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10004,ECCC_GHGRP10004,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10006,ECCC_GHGRP10006,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10007,ECCC_GHGRP10007,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10008,ECCC_GHGRP10008,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10009,ECCC_GHGRP10009,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10010,ECCC_GHGRP10010,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10011,ECCC_GHGRP10011,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10012,ECCC_GHGRP10012,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10013,ECCC_GHGRP10013,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10014,ECCC_GHGRP10014,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10015,ECCC_GHGRP10015,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10016,ECCC_GHGRP10016,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10018,ECCC_GHGRP10018,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10020,ECCC_GHGRP10020,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10021,ECCC_GHGRP10021,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10022,ECCC_GHGRP10022,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10024,ECCC_GHGRP10024,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10025,ECCC_GHGRP10025,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10026,ECCC_GHGRP10026,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10027,ECCC_GHGRP10027,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10028,ECCC_GHGRP10028,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10029,ECCC_GHGRP10029,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10030,ECCC_GHGRP10030,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10031,ECCC_GHGRP10031,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10032,ECCC_GHGRP10032,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10033,ECCC_GHGRP10033,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10036,ECCC_GHGRP10036,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10038,ECCC_GHGRP10038,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10039,ECCC_GHGRP10039,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10040,ECCC_GHGRP10040,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10041,ECCC_GHGRP10041,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10042,ECCC_GHGRP10042,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10043,ECCC_GHGRP10043,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10045,ECCC_GHGRP10045,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10046,ECCC_GHGRP10046,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10047,ECCC_GHGRP10047,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10048,ECCC_GHGRP10048,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10049,ECCC_GHGRP10049,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10050,ECCC_GHGRP10050,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10051,ECCC_GHGRP10051,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10052,ECCC_GHGRP10052,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10053,ECCC_GHGRP10053,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10054,ECCC_GHGRP10054,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10055,ECCC_GHGRP10055,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10057,ECCC_GHGRP10057,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10058,ECCC_GHGRP10058,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10059,ECCC_GHGRP10059,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10060,ECCC_GHGRP10060,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10061,ECCC_GHGRP10061,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10064,ECCC_GHGRP10064,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10065,ECCC_GHGRP10065,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10066,ECCC_GHGRP10066,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10067,ECCC_GHGRP10067,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10068,ECCC_GHGRP10068,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10069,ECCC_GHGRP10069,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10070,ECCC_GHGRP10070,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10071,ECCC_GHGRP10071,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10073,ECCC_GHGRP10073,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10074,ECCC_GHGRP10074,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10075,ECCC_GHGRP10075,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10076,ECCC_GHGRP10076,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10079,ECCC_GHGRP10079,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10080,ECCC_GHGRP10080,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10082,ECCC_GHGRP10082,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10085,ECCC_GHGRP10085,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10086,ECCC_GHGRP10086,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10088,ECCC_GHGRP10088,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10089,ECCC_GHGRP10089,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10091,ECCC_GHGRP10091,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10093,ECCC_GHGRP10093,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10095,ECCC_GHGRP10095,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10096,ECCC_GHGRP10096,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10097,ECCC_GHGRP10097,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10098,ECCC_GHGRP10098,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10099,ECCC_GHGRP10099,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10100,ECCC_GHGRP10100,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10101,ECCC_GHGRP10101,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10103,ECCC_GHGRP10103,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10104,ECCC_GHGRP10104,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10105,ECCC_GHGRP10105,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10106,ECCC_GHGRP10106,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10107,ECCC_GHGRP10107,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10108,ECCC_GHGRP10108,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10111,ECCC_GHGRP10111,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10112,ECCC_GHGRP10112,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10113,ECCC_GHGRP10113,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10114,ECCC_GHGRP10114,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10115,ECCC_GHGRP10115,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10117,ECCC_GHGRP10117,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10118,ECCC_GHGRP10118,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10119,ECCC_GHGRP10119,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10120,ECCC_GHGRP10120,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10121,ECCC_GHGRP10121,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10122,ECCC_GHGRP10122,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10125,ECCC_GHGRP10125,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10126,ECCC_GHGRP10126,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10127,ECCC_GHGRP10127,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10128,ECCC_GHGRP10128,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10130,ECCC_GHGRP10130,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10131,ECCC_GHGRP10131,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10132,ECCC_GHGRP10132,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10133,ECCC_GHGRP10133,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10135,ECCC_GHGRP10135,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10136,ECCC_GHGRP10136,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10137,ECCC_GHGRP10137,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10138,ECCC_GHGRP10138,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10139,ECCC_GHGRP10139,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10140,ECCC_GHGRP10140,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10141,ECCC_GHGRP10141,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10142,ECCC_GHGRP10142,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10143,ECCC_GHGRP10143,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10144,ECCC_GHGRP10144,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10145,ECCC_GHGRP10145,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10146,ECCC_GHGRP10146,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10147,ECCC_GHGRP10147,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10148,ECCC_GHGRP10148,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10149,ECCC_GHGRP10149,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10150,ECCC_GHGRP10150,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10151,ECCC_GHGRP10151,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10152,ECCC_GHGRP10152,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10154,ECCC_GHGRP10154,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10155,ECCC_GHGRP10155,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10157,ECCC_GHGRP10157,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10158,ECCC_GHGRP10158,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10159,ECCC_GHGRP10159,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10160,ECCC_GHGRP10160,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10161,ECCC_GHGRP10161,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10162,ECCC_GHGRP10162,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10163,ECCC_GHGRP10163,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10164,ECCC_GHGRP10164,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10165,ECCC_GHGRP10165,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10168,ECCC_GHGRP10168,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10169,ECCC_GHGRP10169,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10170,ECCC_GHGRP10170,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10171,ECCC_GHGRP10171,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10176,ECCC_GHGRP10176,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10177,ECCC_GHGRP10177,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10178,ECCC_GHGRP10178,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10179,ECCC_GHGRP10179,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10180,ECCC_GHGRP10180,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10181,ECCC_GHGRP10181,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10182,ECCC_GHGRP10182,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10183,ECCC_GHGRP10183,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10184,ECCC_GHGRP10184,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10185,ECCC_GHGRP10185,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10186,ECCC_GHGRP10186,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10187,ECCC_GHGRP10187,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10188,ECCC_GHGRP10188,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10191,ECCC_GHGRP10191,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10192,ECCC_GHGRP10192,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10193,ECCC_GHGRP10193,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10195,ECCC_GHGRP10195,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10196,ECCC_GHGRP10196,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10199,ECCC_GHGRP10199,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10203,ECCC_GHGRP10203,ECCC GHGRP,ECCC:GHGRP_facilities:2022-04-14
