emissions_id,actor_id,year,total_emissions,datasource_id
IEA_GHG_energy:AE:1971,AE,1971,42390377,IEA:GHG_energy_highlights:2023
IEA_GHG_energy:AE:1972,AE,1972,47762553,IEA:GHG_energy_highlights:2023
IEA_GHG_energy:AE:1973,AE,1973,55081197,IEA:GHG_energy_highlights:2023
IEA_GHG_energy:AE:1974,AE,1974,60479034,IEA:GHG_energy_highlights:2023
IEA_GHG_energy:AE:1975,AE,1975,66415105,IEA:GHG_energy_highlights:2023
IEA_GHG_energy:AE:1976,AE,1976,78184035,IEA:GHG_energy_highlights:2023
IEA_GHG_energy:AE:1977,AE,1977,79255291,IEA:GHG_energy_highlights:2023
IEA_GHG_energy:AE:1978,AE,1978,67335635,IEA:GHG_energy_highlights:2023
IEA_GHG_energy:AE:1979,AE,1979,67447153,IEA:GHG_energy_highlights:2023
IEA_GHG_energy:AE:1980,AE,1980,68812149,IEA:GHG_energy_highlights:2023
IEA_GHG_energy:AE:1981,AE,1981,57136706,IEA:GHG_energy_highlights:2023
IEA_GHG_energy:AE:1982,AE,1982,51172632,IEA:GHG_energy_highlights:2023
IEA_GHG_energy:AE:1983,AE,1983,53546413,IEA:GHG_energy_highlights:2023
IEA_GHG_energy:AE:1984,AE,1984,68767060,IEA:GHG_energy_highlights:2023
IEA_GHG_energy:AE:1985,AE,1985,69107010,IEA:GHG_energy_highlights:2023
IEA_GHG_energy:AE:1986,AE,1986,65792872,IEA:GHG_energy_highlights:2023
IEA_GHG_energy:AE:1987,AE,1987,66710637,IEA:GHG_energy_highlights:2023
IEA_GHG_energy:AE:1988,AE,1988,65421047,IEA:GHG_energy_highlights:2023
IEA_GHG_energy:AE:1989,AE,1989,72871624,IEA:GHG_energy_highlights:2023
IEA_GHG_energy:AE:1990,AE,1990,73534399,IEA:GHG_energy_highlights:2023
IEA_GHG_energy:AE:1991,AE,1991,81477839,IEA:GHG_energy_highlights:2023
IEA_GHG_energy:AE:1992,AE,1992,79585269,IEA:GHG_energy_highlights:2023
IEA_GHG_energy:AE:1993,AE,1993,83595395,IEA:GHG_energy_highlights:2023
IEA_GHG_energy:AE:1994,AE,1994,91728747,IEA:GHG_energy_highlights:2023
IEA_GHG_energy:AE:1995,AE,1995,96060485,IEA:GHG_energy_highlights:2023
