emissions_id,actor_id,year,total_emissions,datasource_id
UNFCCC_GHG_nonAnnexOne:AF:2005,AF,2005,19328024,UNFCCC:GHG_profiles_nonAnnexOne:2022-09-27
UNFCCC_GHG_nonAnnexOne:AF:2013,AF,2013,43228000,UNFCCC:GHG_profiles_nonAnnexOne:2022-09-27
UNFCCC_GHG_nonAnnexOne:AL:2000,AL,2000,5775170,UNFCCC:GHG_profiles_nonAnnexOne:2022-09-27
UNFCCC_GHG_nonAnnexOne:AL:2001,AL,2001,6454801,UNFCCC:GHG_profiles_nonAnnexOne:2022-09-27
UNFCCC_GHG_nonAnnexOne:AL:2002,AL,2002,6471211,UNFCCC:GHG_profiles_nonAnnexOne:2022-09-27
UNFCCC_GHG_nonAnnexOne:AL:2003,AL,2003,6827433,UNFCCC:GHG_profiles_nonAnnexOne:2022-09-27
UNFCCC_GHG_nonAnnexOne:AL:2004,AL,2004,7192714,UNFCCC:GHG_profiles_nonAnnexOne:2022-09-27
UNFCCC_GHG_nonAnnexOne:AL:2005,AL,2005,7131129,UNFCCC:GHG_profiles_nonAnnexOne:2022-09-27
UNFCCC_GHG_nonAnnexOne:AL:2006,AL,2006,7183326,UNFCCC:GHG_profiles_nonAnnexOne:2022-09-27
UNFCCC_GHG_nonAnnexOne:AL:2007,AL,2007,7551466,UNFCCC:GHG_profiles_nonAnnexOne:2022-09-27
UNFCCC_GHG_nonAnnexOne:AL:2008,AL,2008,7630938,UNFCCC:GHG_profiles_nonAnnexOne:2022-09-27
UNFCCC_GHG_nonAnnexOne:AL:2009,AL,2009,8125697,UNFCCC:GHG_profiles_nonAnnexOne:2022-09-27
UNFCCC_GHG_nonAnnexOne:AM:1990,AM,1990,24954827,UNFCCC:GHG_profiles_nonAnnexOne:2022-09-27
UNFCCC_GHG_nonAnnexOne:AM:2000,AM,2000,5525905,UNFCCC:GHG_profiles_nonAnnexOne:2022-09-27
UNFCCC_GHG_nonAnnexOne:AM:2006,AM,2006,7021640,UNFCCC:GHG_profiles_nonAnnexOne:2022-09-27
UNFCCC_GHG_nonAnnexOne:AM:2010,AM,2010,7202166,UNFCCC:GHG_profiles_nonAnnexOne:2022-09-27
UNFCCC_GHG_nonAnnexOne:AR:2010,AR,2010,332498160,UNFCCC:GHG_profiles_nonAnnexOne:2022-09-27
UNFCCC_GHG_nonAnnexOne:AR:2012,AR,2012,338963349,UNFCCC:GHG_profiles_nonAnnexOne:2022-09-27
UNFCCC_GHG_nonAnnexOne:AZ:2013,AZ,2013,57994772,UNFCCC:GHG_profiles_nonAnnexOne:2022-09-27
UNFCCC_GHG_nonAnnexOne:BA:1991,BA,1991,30796730,UNFCCC:GHG_profiles_nonAnnexOne:2022-09-27
UNFCCC_GHG_nonAnnexOne:BA:1992,BA,1992,10566840,UNFCCC:GHG_profiles_nonAnnexOne:2022-09-27
UNFCCC_GHG_nonAnnexOne:BA:1993,BA,1993,4009570,UNFCCC:GHG_profiles_nonAnnexOne:2022-09-27
UNFCCC_GHG_nonAnnexOne:BA:1994,BA,1994,4473750,UNFCCC:GHG_profiles_nonAnnexOne:2022-09-27
UNFCCC_GHG_nonAnnexOne:BA:1995,BA,1995,4457510,UNFCCC:GHG_profiles_nonAnnexOne:2022-09-27
UNFCCC_GHG_nonAnnexOne:BA:1996,BA,1996,7389560,UNFCCC:GHG_profiles_nonAnnexOne:2022-09-27
UNFCCC_GHG_nonAnnexOne:BA:1997,BA,1997,10243550,UNFCCC:GHG_profiles_nonAnnexOne:2022-09-27
UNFCCC_GHG_nonAnnexOne:BA:1998,BA,1998,14224540,UNFCCC:GHG_profiles_nonAnnexOne:2022-09-27
UNFCCC_GHG_nonAnnexOne:BA:1999,BA,1999,14598500,UNFCCC:GHG_profiles_nonAnnexOne:2022-09-27
UNFCCC_GHG_nonAnnexOne:BA:2000,BA,2000,15249480,UNFCCC:GHG_profiles_nonAnnexOne:2022-09-27
